y,x
17.59,88.25
17.66,88.26
17.65,88.27
17.61,88.28
17.64,88.29
17.61,88.30
17.62,88.31
17.64,88.32
17.64,88.33
17.60,88.34
17.64,88.35
17.64,88.36
17.63,88.37
17.63,88.38
17.68,88.39
17.56,88.40
17.58,88.41
17.60,88.42
17.65,88.43
17.55,88.44
17.63,88.45
17.65,88.46
17.61,88.47
17.61,88.48
17.63,88.49
17.63,88.50
17.64,88.51
17.59,88.52
17.64,88.53
17.62,88.54
17.66,88.55
17.63,88.57
17.62,88.58
17.62,88.59
17.64,88.60
17.62,88.61
17.62,88.62
17.64,88.63
17.59,88.64
17.62,88.65
17.63,88.66
17.60,88.67
17.65,88.68
17.64,88.69
17.60,88.70
17.62,88.71
17.64,88.72
17.60,88.73
17.62,88.74
17.66,88.75
17.61,88.76
17.58,88.77
17.61,88.78
17.65,88.79
17.62,88.80
17.64,88.81
17.67,88.82
17.60,88.83
17.63,88.84
17.67,88.85
17.59,88.86
17.63,88.87
17.62,88.88
17.58,88.89
17.58,88.90
17.64,88.91
17.64,88.92
17.62,88.93
17.64,88.94
17.61,88.95
17.63,88.96
17.60,88.97
17.65,88.98
17.59,88.99
17.63,89.00
17.62,89.01
17.60,89.02
17.57,89.03
17.63,89.04
17.62,89.05
17.62,89.06
17.63,89.07
17.65,89.08
17.62,89.09
17.59,89.10
17.64,89.11
17.59,89.12
17.58,89.13
17.60,89.14
17.66,89.15
17.61,89.16
17.61,89.17
17.63,89.18
17.59,89.19
17.63,89.20
17.61,89.21
17.61,89.22
17.59,89.23
17.61,89.24
17.62,89.25
17.62,89.26
17.62,89.27
17.65,89.28
17.63,89.29
17.58,89.30
17.64,89.31
17.58,89.32
17.63,89.33
17.60,89.34
17.58,89.35
17.58,89.36
17.63,89.37
17.65,89.38
17.61,89.39
17.60,89.40
17.63,89.41
17.60,89.42
17.61,89.43
17.57,89.44
17.59,89.45
17.59,89.46
17.63,89.47
17.63,89.48
17.55,89.49
17.62,89.50
17.62,89.51
17.59,89.52
17.56,89.53
17.63,89.54
17.58,89.55
17.59,89.56
17.60,89.57
17.61,89.58
17.61,89.59
17.61,89.60
17.59,89.61
17.61,89.62
17.56,89.63
17.59,89.64
17.60,89.65
17.58,89.66
17.63,89.67
17.60,89.68
17.56,89.69
17.64,89.70
17.63,89.71
17.61,89.72
17.58,89.73
17.63,89.74
17.57,89.76
17.60,89.77
17.54,89.78
17.59,89.79
17.58,89.80
17.59,89.81
17.60,89.82
17.60,89.83
17.60,89.84
17.59,89.85
17.62,89.86
17.58,89.87
17.59,89.88
17.60,89.89
17.58,89.90
17.62,89.91
17.62,89.92
17.56,89.93
17.57,89.94
17.58,89.95
17.59,89.96
17.61,89.97
17.61,89.98
17.58,89.99
17.62,90.00
17.65,90.01
17.58,90.02
17.59,90.03
17.62,90.04
17.60,90.05
17.57,90.06
17.60,90.07
17.57,90.08
17.56,90.09
17.57,90.10
17.62,90.11
17.55,90.12
17.61,90.13
17.62,90.14
17.60,90.15
17.58,90.16
17.60,90.17
17.60,90.18
17.54,90.19
17.60,90.20
17.59,90.21
17.55,90.22
17.62,90.23
17.63,90.24
17.57,90.25
17.58,90.26
17.58,90.27
17.61,90.28
17.59,90.29
17.56,90.30
17.57,90.31
17.53,90.32
17.62,90.33
17.62,90.34
17.57,90.35
17.59,90.36
17.62,90.37
17.58,90.38
17.58,90.39
17.55,90.40
17.60,90.41
17.58,90.42
17.58,90.43
17.60,90.44
17.58,90.45
17.58,90.46
17.60,90.47
17.58,90.48
17.58,90.49
17.59,90.50
17.55,90.51
17.52,90.52
17.61,90.53
17.49,90.54
17.58,90.55
17.56,90.56
17.60,90.57
17.58,90.58
17.54,90.59
17.59,90.60
17.60,90.61
17.55,90.62
17.57,90.63
17.60,90.64
17.54,90.65
17.58,90.66
17.58,90.67
17.60,90.68
17.56,90.69
17.58,90.70
17.53,90.71
17.59,90.72
17.60,90.73
17.59,90.74
17.52,90.75
17.57,90.76
17.60,90.77
17.51,90.78
17.58,90.79
17.62,90.80
17.59,90.81
17.61,90.82
17.60,90.83
17.56,90.84
17.57,90.85
17.54,90.86
17.56,90.87
17.57,90.88
17.62,90.89
17.49,90.90
17.54,90.91
17.55,90.92
17.58,90.93
17.57,90.95
17.59,90.96
17.53,90.97
17.56,90.98
17.59,90.99
17.58,91.00
17.57,91.01
17.57,91.02
17.60,91.03
17.54,91.04
17.57,91.05
17.59,91.06
17.54,91.07
17.57,91.08
17.59,91.09
17.54,91.10
17.56,91.11
17.60,91.12
17.60,91.13
17.57,91.14
17.56,91.15
17.55,91.16
17.54,91.17
17.56,91.18
17.60,91.19
17.56,91.20
17.58,91.21
17.57,91.22
17.55,91.23
17.60,91.24
17.60,91.25
17.59,91.26
17.51,91.27
17.59,91.28
17.56,91.29
17.56,91.30
17.56,91.31
17.58,91.32
17.53,91.33
17.61,91.34
17.56,91.35
17.53,91.36
17.50,91.37
17.53,91.38
17.52,91.39
17.55,91.40
17.54,91.41
17.54,91.42
17.58,91.43
17.54,91.44
17.56,91.45
17.55,91.46
17.61,91.47
17.56,91.48
17.56,91.49
17.58,91.50
17.56,91.51
17.55,91.52
17.58,91.53
17.54,91.54
17.58,91.55
17.59,91.56
17.59,91.57
17.55,91.58
17.56,91.59
17.58,91.60
17.55,91.61
17.50,91.62
17.59,91.63
17.53,91.64
17.55,91.65
17.59,91.66
17.54,91.67
17.54,91.68
17.54,91.69
17.54,91.70
17.52,91.71
17.59,91.72
17.56,91.73
17.55,91.74
17.56,91.75
17.52,91.76
17.54,91.77
17.53,91.78
17.59,91.79
17.54,91.80
17.53,91.81
17.59,91.82
17.57,91.83
17.55,91.84
17.56,91.85
17.59,91.86
17.54,91.87
17.55,91.88
17.60,91.89
17.56,91.90
17.55,91.91
17.56,91.92
17.56,91.93
17.53,91.94
17.59,91.95
17.55,91.96
17.53,91.97
17.51,91.98
17.54,91.99
17.55,92.00
17.56,92.01
17.55,92.02
17.53,92.03
17.55,92.04
17.55,92.05
17.53,92.06
17.56,92.07
17.56,92.08
17.57,92.09
17.54,92.10
17.53,92.11
17.53,92.12
17.54,92.14
17.54,92.15
17.50,92.16
17.53,92.17
17.56,92.18
17.55,92.19
17.55,92.20
17.58,92.21
17.57,92.22
17.51,92.23
17.56,92.24
17.58,92.25
17.55,92.26
17.57,92.27
17.58,92.28
17.49,92.29
17.52,92.30
17.53,92.31
17.49,92.32
17.52,92.33
17.54,92.34
17.50,92.35
17.48,92.36
17.56,92.37
17.56,92.38
17.52,92.39
17.58,92.40
17.50,92.41
17.47,92.42
17.53,92.43
17.50,92.44
17.49,92.45
17.54,92.46
17.53,92.47
17.53,92.48
17.55,92.49
17.53,92.50
17.48,92.51
17.51,92.52
17.59,92.53
17.55,92.54
17.55,92.55
17.58,92.56
17.55,92.57
17.52,92.58
17.53,92.59
17.53,92.60
17.53,92.61
17.51,92.62
17.55,92.63
17.48,92.64
17.52,92.65
17.58,92.66
17.55,92.67
17.51,92.68
17.55,92.69
17.52,92.70
17.51,92.71
17.56,92.72
17.51,92.73
17.50,92.74
17.56,92.75
17.52,92.76
17.52,92.77
17.52,92.78
17.49,92.79
17.53,92.80
17.52,92.81
17.54,92.82
17.51,92.83
17.52,92.84
17.56,92.85
17.49,92.86
17.52,92.87
17.53,92.88
17.48,92.89
17.53,92.90
17.54,92.91
17.52,92.92
17.51,92.93
17.54,92.94
17.55,92.95
17.55,92.96
17.53,92.97
17.53,92.98
17.50,92.99
17.55,93.00
17.53,93.01
17.48,93.02
17.54,93.03
17.54,93.04
17.51,93.05
17.55,93.06
17.56,93.07
17.49,93.08
17.50,93.09
17.57,93.10
17.50,93.11
17.48,93.12
17.58,93.13
17.56,93.14
17.50,93.15
17.53,93.16
17.54,93.17
17.52,93.18
17.51,93.19
17.57,93.20
17.46,93.21
17.51,93.22
17.54,93.23
17.53,93.24
17.50,93.25
17.51,93.26
17.52,93.27
17.49,93.28
17.53,93.29
17.53,93.30
17.48,93.31
17.51,93.33
17.54,93.34
17.49,93.35
17.51,93.36
17.53,93.37
17.52,93.38
17.51,93.39
17.54,93.40
17.52,93.41
17.49,93.42
17.48,93.43
17.48,93.44
17.46,93.45
17.54,93.46
17.55,93.47
17.49,93.48
17.51,93.49
17.53,93.50
17.48,93.51
17.54,93.52
17.54,93.53
17.49,93.54
17.51,93.55
17.56,93.56
17.49,93.57
17.52,93.58
17.56,93.59
17.50,93.60
17.48,93.61
17.55,93.62
17.52,93.63
17.51,93.64
17.50,93.65
17.54,93.66
17.51,93.67
17.52,93.68
17.51,93.69
17.49,93.70
17.50,93.71
17.53,93.72
17.48,93.73
17.52,93.74
17.49,93.75
17.48,93.76
17.52,93.77
17.50,93.78
17.49,93.79
17.49,93.80
17.51,93.81
17.52,93.82
17.49,93.83
17.48,93.84
17.52,93.85
17.50,93.86
17.52,93.87
17.52,93.88
17.49,93.89
17.50,93.90
17.52,93.91
17.43,93.92
17.47,93.93
17.50,93.94
17.50,93.95
17.49,93.96
17.48,93.97
17.48,93.98
17.49,93.99
17.48,94.00
17.47,94.01
17.46,94.02
17.52,94.03
17.47,94.04
17.45,94.05
17.49,94.06
17.53,94.07
17.50,94.08
17.47,94.09
17.50,94.10
17.46,94.11
17.50,94.12
17.51,94.13
17.51,94.14
17.49,94.15
17.54,94.16
17.48,94.17
17.46,94.18
17.53,94.19
17.53,94.20
17.50,94.21
17.51,94.22
17.48,94.23
17.47,94.24
17.46,94.25
17.47,94.26
17.46,94.27
17.52,94.28
17.49,94.29
17.50,94.30
17.47,94.31
17.53,94.32
17.50,94.33
17.51,94.34
17.51,94.35
17.51,94.36
17.49,94.37
17.48,94.38
17.53,94.39
17.49,94.40
17.49,94.41
17.48,94.42
17.48,94.43
17.46,94.44
17.49,94.45
17.51,94.46
17.49,94.47
17.46,94.48
17.49,94.49
17.48,94.50
17.49,94.52
17.50,94.53
17.51,94.54
17.48,94.55
17.50,94.56
17.46,94.57
17.44,94.58
17.49,94.59
17.45,94.60
17.44,94.61
17.46,94.62
17.50,94.63
17.45,94.64
17.51,94.65
17.51,94.66
17.46,94.67
17.45,94.68
17.48,94.69
17.47,94.70
17.41,94.71
17.48,94.72
17.50,94.73
17.47,94.74
17.50,94.75
17.48,94.76
17.48,94.77
17.47,94.78
17.51,94.79
17.49,94.80
17.47,94.81
17.52,94.82
17.49,94.83
17.47,94.84
17.52,94.85
17.47,94.86
17.46,94.87
17.48,94.88
17.45,94.89
17.45,94.90
17.49,94.91
17.45,94.92
17.41,94.93
17.44,94.94
17.50,94.95
17.46,94.96
17.39,94.97
17.49,94.98
17.50,94.99
17.43,95.00
17.51,95.01
17.46,95.02
17.44,95.03
17.45,95.04
17.47,95.05
17.48,95.06
17.42,95.07
17.51,95.08
17.43,95.09
17.46,95.10
17.47,95.11
17.46,95.12
17.44,95.13
17.48,95.14
17.45,95.15
17.44,95.16
17.47,95.17
17.45,95.18
17.48,95.19
17.48,95.20
17.47,95.21
17.42,95.22
17.50,95.23
17.46,95.24
17.44,95.25
17.45,95.26
17.48,95.27
17.48,95.28
17.48,95.29
17.44,95.30
17.42,95.31
17.50,95.32
17.48,95.33
17.47,95.34
17.47,95.35
17.41,95.36
17.45,95.37
17.43,95.38
17.50,95.39
17.47,95.40
17.45,95.41
17.49,95.42
17.44,95.43
17.45,95.44
17.49,95.45
17.46,95.46
17.44,95.47
17.46,95.48
17.44,95.49
17.41,95.50
17.48,95.51
17.47,95.52
17.44,95.53
17.45,95.54
17.45,95.55
17.44,95.56
17.47,95.57
17.48,95.58
17.46,95.59
17.45,95.60
17.45,95.61
17.41,95.62
17.46,95.63
17.46,95.64
17.46,95.65
17.39,95.66
17.47,95.67
17.41,95.68
17.45,95.70
17.45,95.71
17.47,95.72
17.42,95.73
17.45,95.74
17.47,95.75
17.43,95.76
17.47,95.77
17.44,95.78
17.40,95.79
17.38,95.80
17.45,95.81
17.45,95.82
17.41,95.83
17.49,95.84
17.43,95.85
17.40,95.86
17.45,95.87
17.42,95.88
17.39,95.89
17.44,95.90
17.45,95.91
17.39,95.92
17.47,95.93
17.47,95.94
17.41,95.95
17.46,95.96
17.44,95.97
17.41,95.98
17.41,95.99
17.48,96.00
17.44,96.01
17.39,96.02
17.38,96.03
17.45,96.04
17.41,96.05
17.46,96.06
17.47,96.07
17.43,96.08
17.42,96.09
17.46,96.10
17.44,96.11
17.45,96.12
17.48,96.13
17.45,96.14
17.43,96.15
17.47,96.16
17.43,96.17
17.45,96.18
17.46,96.19
17.49,96.20
17.40,96.21
17.42,96.22
17.43,96.23
17.41,96.24
17.44,96.25
17.46,96.26
17.41,96.27
17.42,96.28
17.46,96.29
17.45,96.30
17.38,96.31
17.43,96.32
17.44,96.33
17.41,96.34
17.46,96.35
17.44,96.36
17.38,96.37
17.41,96.38
17.41,96.39
17.41,96.40
17.46,96.41
17.48,96.42
17.45,96.43
17.42,96.44
17.41,96.45
17.45,96.46
17.41,96.47
17.44,96.48
17.41,96.49
17.38,96.50
17.44,96.51
17.46,96.52
17.41,96.53
17.45,96.54
17.41,96.55
17.42,96.56
17.45,96.57
17.39,96.58
17.40,96.59
17.40,96.60
17.40,96.61
17.36,96.62
17.43,96.63
17.41,96.64
17.43,96.65
17.44,96.66
17.41,96.67
17.39,96.68
17.44,96.69
17.43,96.70
17.39,96.71
17.39,96.72
17.45,96.73
17.40,96.74
17.42,96.75
17.46,96.76
17.42,96.77
17.40,96.78
17.45,96.79
17.40,96.80
17.34,96.81
17.45,96.82
17.43,96.83
17.38,96.84
17.43,96.85
17.45,96.86
17.36,96.87
17.41,96.89
17.40,96.90
17.40,96.91
17.39,96.92
17.45,96.93
17.42,96.94
17.41,96.95
17.44,96.96
17.42,96.97
17.39,96.98
17.38,96.99
17.38,97.00
17.38,97.01
17.41,97.02
17.43,97.03
17.41,97.04
17.43,97.05
17.44,97.06
17.42,97.07
17.39,97.08
17.46,97.09
17.41,97.10
17.41,97.11
17.45,97.12
17.39,97.13
17.36,97.14
17.43,97.15
17.37,97.16
17.35,97.17
17.39,97.18
17.42,97.19
17.40,97.20
17.42,97.21
17.43,97.22
17.41,97.23
17.41,97.24
17.39,97.25
17.40,97.26
17.36,97.27
17.41,97.28
17.40,97.29
17.37,97.30
17.44,97.31
17.38,97.32
17.39,97.33
17.39,97.34
17.44,97.35
17.39,97.36
17.38,97.37
17.40,97.38
17.37,97.39
17.36,97.40
17.41,97.41
17.37,97.42
17.33,97.43
17.41,97.44
17.40,97.45
17.39,97.46
17.40,97.47
17.42,97.48
17.36,97.49
17.39,97.50
17.39,97.51
17.35,97.52
17.38,97.53
17.36,97.54
17.38,97.55
17.31,97.56
17.40,97.57
17.38,97.58
17.39,97.59
17.39,97.60
17.40,97.61
17.33,97.62
17.41,97.63
17.40,97.64
17.34,97.65
17.34,97.66
17.42,97.67
17.35,97.68
17.36,97.69
17.40,97.70
17.39,97.71
17.36,97.72
17.40,97.73
17.36,97.74
17.34,97.75
17.40,97.76
17.40,97.77
17.38,97.78
17.40,97.79
17.42,97.80
17.39,97.81
17.37,97.82
17.34,97.83
17.41,97.84
17.34,97.85
17.38,97.86
17.36,97.87
17.37,97.88
17.39,97.89
17.37,97.90
17.35,97.91
17.36,97.92
17.40,97.93
17.38,97.94
17.34,97.95
17.41,97.96
17.34,97.97
17.35,97.98
17.39,97.99
17.39,98.00
17.32,98.01
17.39,98.02
17.39,98.03
17.33,98.04
17.37,98.05
17.41,98.06
17.33,98.08
17.37,98.09
17.39,98.10
17.36,98.11
17.37,98.12
17.41,98.13
17.35,98.14
17.35,98.15
17.39,98.16
17.32,98.17
17.37,98.18
17.38,98.19
17.36,98.20
17.30,98.21
17.41,98.22
17.38,98.23
17.33,98.24
17.33,98.25
17.37,98.26
17.34,98.27
17.36,98.28
17.40,98.29
17.38,98.30
17.37,98.31
17.41,98.32
17.29,98.33
17.30,98.34
17.39,98.35
17.36,98.36
17.35,98.37
17.38,98.38
17.37,98.39
17.32,98.40
17.37,98.41
17.36,98.42
17.30,98.43
17.39,98.44
17.39,98.45
17.31,98.46
17.36,98.47
17.38,98.48
17.35,98.49
17.34,98.50
17.32,98.51
17.34,98.52
17.34,98.53
17.39,98.54
17.29,98.55
17.35,98.56
17.35,98.57
17.37,98.58
17.38,98.59
17.38,98.60
17.32,98.61
17.35,98.62
17.31,98.63
17.33,98.64
17.36,98.65
17.37,98.66
17.34,98.67
17.34,98.68
17.32,98.69
17.26,98.70
17.31,98.71
17.35,98.72
17.30,98.73
17.32,98.74
17.35,98.75
17.36,98.76
17.34,98.77
17.33,98.78
17.29,98.79
17.35,98.80
17.34,98.81
17.35,98.82
17.30,98.83
17.35,98.84
17.33,98.85
17.36,98.86
17.33,98.87
17.32,98.88
17.32,98.89
17.27,98.90
17.36,98.91
17.31,98.92
17.35,98.93
17.33,98.94
17.38,98.95
17.32,98.96
17.31,98.97
17.35,98.98
17.35,98.99
17.33,99.00
17.33,99.01
17.33,99.02
17.32,99.03
17.35,99.04
17.34,99.05
17.35,99.06
17.28,99.07
17.30,99.08
17.35,99.09
17.35,99.10
17.37,99.11
17.34,99.12
17.35,99.13
17.28,99.14
17.35,99.15
17.31,99.16
17.29,99.17
17.33,99.18
17.32,99.19
17.31,99.20
17.31,99.21
17.31,99.22
17.31,99.23
17.35,99.24
17.31,99.25
17.30,99.27
17.34,99.28
17.30,99.29
17.31,99.30
17.34,99.31
17.34,99.32
17.28,99.33
17.32,99.34
17.35,99.35
17.30,99.36
17.31,99.37
17.32,99.38
17.30,99.39
17.33,99.40
17.31,99.41
17.26,99.42
17.32,99.43
17.35,99.44
17.31,99.45
17.29,99.46
17.31,99.47
17.35,99.48
17.28,99.49
17.31,99.50
17.29,99.51
17.30,99.52
17.32,99.53
17.30,99.54
17.32,99.55
17.31,99.56
17.31,99.57
17.30,99.58
17.30,99.59
17.34,99.60
17.25,99.61
17.28,99.62
17.33,99.63
17.32,99.64
17.29,99.65
17.31,99.66
17.28,99.67
17.25,99.68
17.27,99.69
17.30,99.70
17.30,99.71
17.29,99.72
17.29,99.73
17.30,99.74
17.31,99.75
17.32,99.76
17.31,99.77
17.28,99.78
17.31,99.79
17.30,99.80
17.27,99.81
17.32,99.82
17.27,99.83
17.29,99.84
17.29,99.85
17.25,99.86
17.25,99.87
17.26,99.88
17.32,99.89
17.31,99.90
17.32,99.91
17.32,99.92
17.25,99.93
17.29,99.94
17.33,99.95
17.28,99.96
17.27,99.97
17.32,99.98
17.28,99.99
17.31,100.00
17.31,100.01
17.30,100.02
17.28,100.03
17.31,100.04
17.27,100.05
17.26,100.06
17.33,100.07
17.30,100.08
17.25,100.09
17.30,100.10
17.28,100.11
17.24,100.12
17.23,100.13
17.29,100.14
17.25,100.15
17.29,100.16
17.32,100.17
17.26,100.18
17.27,100.19
17.29,100.20
17.26,100.21
17.28,100.22
17.31,100.23
17.28,100.24
17.25,100.25
17.29,100.26
17.26,100.27
17.26,100.28
17.28,100.29
17.26,100.30
17.27,100.31
17.30,100.32
17.28,100.33
17.28,100.34
17.26,100.35
17.29,100.36
17.26,100.37
17.25,100.38
17.29,100.39
17.25,100.40
17.26,100.41
17.30,100.42
17.26,100.43
17.28,100.44
17.30,100.46
17.27,100.47
17.27,100.48
17.28,100.49
17.26,100.50
17.28,100.51
17.28,100.52
17.27,100.53
17.28,100.54
17.29,100.55
17.25,100.56
17.25,100.57
17.23,100.58
17.29,100.59
17.23,100.60
17.22,100.61
17.29,100.62
17.25,100.63
17.25,100.64
17.27,100.65
17.24,100.66
17.26,100.67
17.28,100.68
17.26,100.69
17.20,100.70
17.29,100.71
17.25,100.72
17.27,100.73
17.27,100.74
17.29,100.75
17.23,100.76
17.22,100.77
17.29,100.78
17.23,100.79
17.21,100.80
17.28,100.81
17.28,100.82
17.23,100.83
17.26,100.84
17.23,100.85
17.24,100.86
17.27,100.87
17.27,100.88
17.24,100.89
17.29,100.90
17.26,100.91
17.25,100.92
17.24,100.93
17.27,100.94
17.22,100.95
17.27,100.96
17.22,100.97
17.25,100.98
17.17,100.99
17.24,101.00
17.25,101.01
17.23,101.02
17.23,101.03
17.23,101.04
17.21,101.05
17.27,101.06
17.28,101.07
17.25,101.08
17.24,101.09
17.24,101.10
17.21,101.11
17.18,101.12
17.26,101.13
17.23,101.14
17.20,101.15
17.26,101.16
17.24,101.17
17.25,101.18
17.23,101.19
17.27,101.20
17.21,101.21
17.22,101.22
17.26,101.23
17.22,101.24
17.24,101.25
17.18,101.26
17.22,101.27
17.23,101.28
17.22,101.29
17.21,101.30
17.17,101.31
17.24,101.32
17.23,101.33
17.25,101.34
17.22,101.35
17.23,101.36
17.21,101.37
17.22,101.38
17.25,101.39
17.24,101.40
17.25,101.41
17.24,101.42
17.19,101.43
17.22,101.44
17.19,101.45
17.21,101.46
17.23,101.47
17.25,101.48
17.21,101.49
17.24,101.50
17.21,101.51
17.16,101.52
17.23,101.53
17.22,101.54
17.20,101.55
17.23,101.56
17.23,101.57
17.19,101.58
17.18,101.59
17.22,101.60
17.22,101.61
17.21,101.62
17.20,101.63
17.19,101.65
17.16,101.66
17.21,101.67
17.21,101.68
17.22,101.69
17.17,101.70
17.25,101.71
17.22,101.72
17.18,101.73
17.19,101.74
17.17,101.75
17.22,101.76
17.22,101.77
17.21,101.78
17.22,101.79
17.22,101.80
17.21,101.81
17.21,101.82
17.22,101.83
17.20,101.84
17.12,101.85
17.17,101.86
17.19,101.87
17.15,101.88
17.20,101.89
17.17,101.90
17.19,101.91
17.22,101.92
17.19,101.93
17.15,101.94
17.22,101.95
17.22,101.96
17.18,101.97
17.24,101.98
17.23,101.99
17.18,102.00
17.19,102.01
17.19,102.02
17.18,102.03
17.18,102.04
17.22,102.05
17.19,102.06
17.21,102.07
17.17,102.08
17.20,102.09
17.16,102.10
17.19,102.11
17.16,102.12
17.19,102.13
17.17,102.14
17.17,102.15
17.17,102.16
17.21,102.17
17.19,102.18
17.14,102.19
17.20,102.20
17.20,102.21
17.20,102.22
17.20,102.23
17.20,102.24
17.19,102.25
17.15,102.26
17.21,102.27
17.16,102.28
17.15,102.29
17.20,102.30
17.19,102.31
17.20,102.32
17.20,102.33
17.18,102.34
17.12,102.35
17.19,102.36
17.20,102.37
17.18,102.38
17.16,102.39
17.18,102.40
17.16,102.41
17.17,102.42
17.20,102.43
17.17,102.44
17.16,102.45
17.20,102.46
17.18,102.47
17.18,102.48
17.16,102.49
17.16,102.50
17.14,102.51
17.15,102.52
17.18,102.53
17.14,102.54
17.18,102.55
17.19,102.56
17.18,102.57
17.18,102.58
17.18,102.59
17.12,102.60
17.13,102.61
17.19,102.62
17.13,102.63
17.12,102.64
17.15,102.65
17.17,102.66
17.15,102.67
17.20,102.68
17.14,102.69
17.11,102.70
17.17,102.71
17.17,102.72
17.17,102.73
17.21,102.74
17.16,102.75
17.15,102.76
17.14,102.77
17.17,102.78
17.09,102.79
17.15,102.80
17.15,102.81
17.15,102.82
17.18,102.84
17.15,102.85
17.15,102.86
17.16,102.87
17.17,102.88
17.15,102.89
17.18,102.90
17.13,102.91
17.13,102.92
17.14,102.93
17.12,102.94
17.13,102.95
17.15,102.96
17.15,102.97
17.11,102.98
17.10,102.99
17.16,103.00
17.14,103.01
17.14,103.02
17.13,103.03
17.15,103.04
17.12,103.05
17.19,103.06
17.16,103.07
17.13,103.08
17.11,103.09
17.19,103.10
17.14,103.11
17.14,103.12
17.09,103.13
17.14,103.14
17.12,103.15
17.17,103.16
17.16,103.17
17.12,103.18
17.14,103.19
17.11,103.20
17.13,103.21
17.18,103.22
17.13,103.23
17.14,103.24
17.10,103.25
17.16,103.26
17.11,103.27
17.14,103.28
17.14,103.29
17.08,103.30
17.09,103.31
17.14,103.32
17.12,103.33
17.12,103.34
17.16,103.35
17.13,103.36
17.13,103.37
17.17,103.38
17.14,103.39
17.09,103.40
17.14,103.41
17.12,103.42
17.13,103.43
17.15,103.44
17.16,103.45
17.08,103.46
17.14,103.47
17.15,103.48
17.07,103.49
17.07,103.50
17.08,103.51
17.10,103.52
17.15,103.53
17.11,103.54
17.11,103.55
17.10,103.56
17.12,103.57
17.10,103.58
17.11,103.59
17.14,103.60
17.11,103.61
17.14,103.62
17.15,103.63
17.11,103.64
17.02,103.65
17.11,103.66
17.08,103.67
17.07,103.68
17.13,103.69
17.13,103.70
17.09,103.71
17.16,103.72
17.13,103.73
17.10,103.74
17.16,103.75
17.08,103.76
17.08,103.77
17.14,103.78
17.13,103.79
17.09,103.80
17.09,103.81
17.12,103.82
17.11,103.83
17.13,103.84
17.15,103.85
17.10,103.86
17.07,103.87
17.13,103.88
17.10,103.89
17.09,103.90
17.12,103.91
17.06,103.92
17.08,103.93
17.13,103.94
17.13,103.95
17.09,103.96
17.12,103.97
17.12,103.98
17.04,103.99
17.08,104.00
17.11,104.02
17.09,104.03
17.06,104.04
17.11,104.05
17.07,104.06
17.09,104.07
17.11,104.08
17.06,104.09
17.06,104.10
17.09,104.11
17.07,104.12
17.04,104.13
17.09,104.14
17.07,104.15
17.04,104.16
17.10,104.17
17.10,104.18
17.07,104.19
17.11,104.20
17.09,104.21
17.10,104.22
17.07,104.23
17.09,104.24
17.04,104.25
17.09,104.26
17.10,104.27
17.08,104.28
17.10,104.29
17.08,104.30
17.10,104.31
17.06,104.32
17.09,104.33
17.09,104.34
17.05,104.35
17.10,104.36
17.10,104.37
17.07,104.38
17.07,104.39
17.08,104.40
17.03,104.41
17.09,104.42
17.12,104.43
17.03,104.44
17.06,104.45
17.12,104.46
17.05,104.47
17.08,104.48
17.10,104.49
17.07,104.50
17.06,104.51
17.08,104.52
17.07,104.53
17.09,104.54
17.12,104.55
17.04,104.56
17.02,104.57
17.10,104.58
17.04,104.59
17.04,104.60
17.10,104.61
17.00,104.62
17.05,104.63
17.11,104.64
17.08,104.65
17.06,104.66
17.04,104.67
17.07,104.68
17.05,104.69
17.06,104.70
17.06,104.71
17.07,104.72
17.08,104.73
17.09,104.74
17.07,104.75
17.06,104.76
17.09,104.77
17.04,104.78
17.06,104.79
17.07,104.80
17.02,104.81
17.02,104.82
17.11,104.83
17.01,104.84
17.08,104.85
17.07,104.86
17.05,104.87
17.07,104.88
17.03,104.89
17.02,104.90
17.04,104.91
17.03,104.92
17.06,104.93
17.02,104.94
17.07,104.95
17.03,104.96
17.05,104.97
17.08,104.98
17.03,104.99
17.05,105.00
17.02,105.01
17.05,105.02
17.06,105.03
17.01,105.04
17.07,105.05
17.04,105.06
17.06,105.07
17.02,105.08
17.03,105.09
17.07,105.10
17.03,105.11
17.00,105.12
17.01,105.13
17.06,105.14
17.03,105.15
17.06,105.16
17.05,105.17
17.01,105.18
17.02,105.19
17.07,105.21
17.05,105.22
17.06,105.23
17.01,105.24
17.02,105.25
17.03,105.26
17.07,105.27
17.04,105.28
17.00,105.29
17.05,105.30
17.01,105.31
17.00,105.32
17.02,105.33
17.02,105.34
17.02,105.35
17.02,105.36
17.01,105.37
17.00,105.38
17.04,105.39
17.05,105.40
17.01,105.41
17.03,105.42
17.04,105.43
16.99,105.44
17.02,105.45
17.03,105.46
17.00,105.47
17.01,105.48
17.05,105.49
17.01,105.50
17.01,105.51
17.06,105.52
17.02,105.53
17.02,105.54
17.04,105.55
17.03,105.56
17.02,105.57
17.05,105.58
17.02,105.59
16.99,105.60
17.01,105.61
17.05,105.62
16.96,105.63
17.01,105.64
17.01,105.65
17.00,105.66
17.02,105.67
16.99,105.68
16.98,105.69
16.99,105.70
16.99,105.71
16.99,105.72
17.00,105.73
17.04,105.74
16.95,105.75
17.01,105.76
16.94,105.77
16.95,105.78
17.00,105.79
17.00,105.80
17.01,105.81
16.99,105.82
17.05,105.83
16.99,105.84
17.00,105.85
16.98,105.86
16.97,105.87
16.97,105.88
